subject,gender,age,MathErro,OpspanTo,ReadErro,RespanTo,SymmErro,SyspanTo,RotError,RoSpanTo,LettSets,RAPMOddT,NumSerTo,PapFoldT,CTdistra,CTprimar,CompMean,overall_,antisacc,ArrINC_C,FlnkCued,CuedSrch,NT.RT_IS,SARTd,SpStrpIN,BRTotalS,Arrays_k,Counters,KT_sum,MatMon.a,ZOpspanTo,ZRespanTo,ZSyspanTo,ZRoSpanTo,ZLettSets,ZRAPMOddT,ZNumSerTo,ZPapFoldT,ZCTdistra,ZCTprimar,ZCompMean,Zoverall_,Zantisacc,ZArrINC_C,ZFlnkCued,ZCuedSrch,ZNT.RT_IS,ZSARTd,ZSpStrpIN,ZBRTotalS,ZArrays_k,ZCounters,ZKT_sum,ZMatMon.a,FAC1_WM,FAC1_GF,FAC1_MUL,FAC1_MULTI3,FAC1_ATT,ZMathErro,ZReadErro,ZSymmErro,ZRotError
1145,2,1,7,29,1,50,1,24,4,17,9,6,5,6,25,28.6666666666667,568,.555555555555556,.657142857142857,47.0024489795918,577.75,1258.21568627451,85.8547434918116,2.19961342978849,119.252723311547,85,2.8,.844444444444444,38,.375,-1.72952497592878,-.132181289351923,-.150454767462754,-1.18433577124158,-.35781573502045,-.808007303107937,-1.2261135617138,.0519832804040483,.0607969673873632,-.138437821030289,.151828655184188,-1.15459347245855,1.16789914293606,-.792903574919817,-.58264022015753,-.060683041297371,-1.54037372046641,.516391179635512,-.250993930887552,-.836488959901613,-.465517873565726,.150099818722014,.361075658602054,-2.9504612741256,-.848332071004715,-.80674141786263,-.21154357030235,-.279848028804771,-.690113287309925,.0837785174159894,-.873427156939852,-.601418799019381,-.0800545438255819
1146,2,1,11,20,2,50,6,13,2,25,8,11,8,7,25,6,506.333333333333,.688888888888889,.414285714285714,146.24,519.368421052632,1310.33766233766,120.339672787268,2.93391706146751,164.925925925926,82,4,.755555555555556,36,.9375,-2.34405233318988,-.132181289351923,-1.34635639679458,-.276805293260588,-.672599264676002,.550544018868256,-.220361423533815,.427105871427861,.0607969673873632,-2.13028667628987,-.0787289743077807,.0623068738934525,-.389723096109456,.667481459123953,-.816459517526479,.121398048668905,-.935485765413454,1.18605418877299,.36097576868234,-1.10808509159241,.462857700837715,-.317104996453492,.138297609273925,.911109081370395,-.5415098368396,-.00744950877442739,-.238803250083312,-.511238348283097,-.776077419713155,.805354780321441,-.693554383393427,.317750172578645,-.45340935957109
1147,2,0,2,62,1,60,0,36,0,40,15,12,13,8,25,43,945.333333333333,.733333333333333,.457142857142857,61.2748936170212,500.5,1217.37931034483,140.441916981018,1.40825654661356,204.988888888889,103,5.46666666666667,.955555555555556,38,.6875,.523742000695276,.572961652845159,1.15416519180833,1.42481435295377,1.53088544291286,.822254283263495,1.45589214009949,.802228462451673,.0607969673873632,1.12111366097209,1.56259209618369,.467940322677453,-.114848583336717,-.582869526987359,-.892027890847884,-.203339410091601,-.58287940574391,-.20530269307059,.897774547943016,.793087830243179,1.59753895844192,.734105837691397,.361075658602054,-.80514440996116,1.01623097354481,1.34519354470959,1.23465858833143,1.33418779926562,-.381774692801019,-.818191811215825,-.873427156939852,-.785252593338986,-.826764175316597
1148,2,1,9,71,6,52,19,13,1,24,11,0,5,7,11,8.33333333333333,422.333333333333,.4,.485714285714286,137.820736434109,1496,1757.5375,243.434025151323,.449935618439915,66.6203703703703,96,-.333333333333333,.555555555555555,24,.6875,1.13826935795638,.00884729908749348,-1.34635639679458,-.390246603008212,.271751324290654,-2.43826888947937,-1.2261135617138,.427105871427861,-3.54648976426252,-1.92524341177786,-.392785853399544,-2.57431054320255,.0684010918451088,.543583132503929,3.0949679172071,1.6836303357879,1.22366875806331,-1.07926279457899,-.95620844122119,.159363522964649,-2.88960965117471,-1.36831583059838,-1.19837068669485,-.80514440996116,-1.08969362348355,-1.09758755477908,-1.8516625476562,-1.41465642678836,1.59085371220205,.444566648868715,.0259367107922744,2.70758949873351,-.640086767443843
1149,1,1,3,75,6,70,0,31,7,32,11,8,10,7,27,34,796.666666666667,.688888888888889,.428571428571429,67.1978723404255,582.894736842105,1125.02597402597,131.425422101375,3.06846955001459,96.8079911209767,109,4.06666666666667,.955555555555556,43,.6875,1.41139262785021,1.27810459504224,.610573542112046,.517283874972779,.271751324290654,-.26458677431746,.450140001919506,.427105871427861,.576123643337346,.330232497854318,1.00676127048954,.0623068738934525,-.298098258518543,-.495706659749326,-.562035454489001,-.525963328236693,-.741034555280822,1.30876204486972,-.551728173930663,1.33628009362478,.514434121637906,.734105837691397,.918020781922377,-.80514440996116,.955511282078171,.231396294463264,.804676010680429,.700508906277716,-.929353113752243,-.637797745489462,.0259367107922744,-.785252593338986,.479977679792679
1150,2,1,15,31,11,31,12,17,17,18,9,0,6,7,21,22.3333333333333,243.333333333333,.6,.728571428571429,82.74604743083,1275.36363636364,1498.47058823529,330.220426545514,-.248434063342649,189.604182225541,104,2.8,.311111111111111,19,.6875,-1.59296334098187,-1.47195287952638,-.911483077037553,-1.07089446149395,-.35781573502045,-2.43826888947937,-.890862848987135,.427105871427861,-.969856384512603,-.694983824705761,-1.06202610765461,-.74896002367455,1.62602333089063,-.266898895196075,2.21131522316122,.77861503837936,2.7459583476973,-1.71615511325586,.691636730233346,.883619874140112,-.465517873565727,-2.65312907233102,-1.75531581001517,-.80514440996116,-1.74221641817283,-1.12953968609176,-1.16282960155731,-1.03806015117591,2.3875421911617,1.52693104322689,.925300578524401,1.42075293849628,2.34675175852022
1152,2,1,1,49,12,25,1,11,0,22,6,8,5,4,19,22,420,.644444444444444,.642857142857143,87.7191666666666,1549.54545454545,1821.94520547945,181.080714939145,.895869535407042,156.522875816993,90,.933333333333333,.866666666666667,32,.9375,-.363908626459655,-1.89503864484463,-1.5637930566731,-.617129222503459,-1.30216632398711,-.26458677431746,-1.2261135617138,-.698261901643576,-1.48518306046259,-.724275719636049,-.401509655596537,-.343326574890548,1.07627430534515,-.193714210267308,3.30941844740613,1.90862996361698,.129951384253983,-.672584363709939,.248384319949222,-.383828740416949,-1.90965765597108,.266901022515891,-.307258489382334,.911109081370395,-.909173723075965,-1.00468722281782,-.742588205042939,-.519192290909639,1.37793781669146,-.998585876942188,1.10517335207083,-.601418799019381,-.826764175316597
1153,2,1,16,42,4,56,3,29,0,32,13,15,14,8,25,31.3333333333333,529.666666666667,.755555555555556,.6,93.4704347826087,548.2,1255.1045751634,181.45882322409,1.83395090976798,95.3194444444445,103,4.2,.888888888888889,46,.75,-.841874348773848,.290904475966326,.393136882233532,.517283874972779,.901318383601758,1.63738507644921,1.79114285282615,.802228462451673,.0607969673873632,.0958973384120144,.00850904766215336,.670757047069454,.801399792572412,-.109078245383736,-.700988513606073,-.0715512881464724,.13658364802665,.182917868430684,-.571673030220342,.793087830243179,.617586963238288,.383702226309768,1.25218785591457,-.376081037128271,.474791030010789,1.57116156044376,.183243168912986,.204476906963195,-.0225646803066647,1.70732510895326,-.333808836300576,-.233751210380171,-.826764175316597
1154,1,1,7,69,3,50,2,39,2,36,10,7,9,9,24,29,499,.755555555555556,.142857142857143,34.6883503401361,420.684210526316,1056.23717948718,156.382108941636,1.77908013351452,28.2521786492375,94,4,1,35,.75,1.00170772300947,-.132181289351923,1.4803201816261,.971049113963275,-.0430322053648979,-.536297038712698,.114889289192845,1.17735105347549,-.196866370587628,-.109145926100001,-.106146638355474,.670757047069454,-2.1305950103368,-.974118499873998,-1.2116915955673,-.766267699504469,-.303278133095215,.132877357183888,-1.47029918626628,-.0217005648292171,.462857700837715,.96770824527915,.0269085846098599,-.376081037128271,.767030644971863,.0666931448715924,.0355829364692763,.0885021098934384,-1.1152221471444,.0837785174159894,-.513681609847001,-.417585004699776,-.45340935957109
1155,2,1,5,74,12,69,9,27,5,38,12,10,9,4,23,7.66666666666667,669.333333333333,.733333333333333,.371428571428571,124.422127659574,647.05,1530.17419354839,148.27069103855,.960764944194636,181.641612200436,104,3.13333333333333,1,43,.9375,1.34311181037675,1.20759030082253,.175700222355017,1.19793173345852,.586534853946206,.278833754473017,.114889289192845,-.698261901643576,-.45452970856262,-1.98382720163843,.530690922025045,.467940322677453,-.664597608882195,.346408499211002,-.305092445674144,.889367305413025,-.445557647312577,-.613401686608727,.58494722069293,.883619874140112,-.207635769564771,.96770824527915,.918020781922377,.911109081370395,1.12332696719752,.160791442449166,.164966418208533,.0144685407886524,.00231359713088118,-.277009614036736,1.10517335207083,.86925155553746,.106622864047172
1157,1,1,15,45,16,21,9,13,9,27,9,6,9,3,24,26.6666666666667,218.666666666667,.577777777777778,.785714285714286,467.936170212766,691.263157894737,1467.44202898551,193.592835409836,1.4174342121369,231.884615384615,99,3.66666666666667,.466666666666667,30,.75,-.637031896353479,-2.17709582172346,-1.34635639679458,-.0499226737653401,-.35781573502045,-.808007303107937,.114889289192845,-1.07338449266739,-.196866370587628,-.314189190612017,-1.1542491594514,-.951776748066551,1.99252268125428,4,-.128017935189775,.67022095367622,.349422066651169,-.196932935866523,1.25814712357059,.430959654655447,.204975596836759,-1.83552064577389,-.530036538710463,-.376081037128271,-1.18461191814263,-.488191988825297,-1.07613438780998,-1.06976428088763,1.07723359351243,1.52693104322689,1.82466444625653,.86925155553746,.853332495538187
1158,2,1,4,67,4,66,12,18,0,37,14,12,8,4,28,7,643.666666666667,.666666666666667,.514285714285714,60.8951020408164,597,1563.40458015267,107.472774121072,2.57969497717664,94.0202492211839,106,4.2,.955555555555556,34,.9375,.865146088062556,.996047418163408,-.802764747098296,1.0844904237109,1.21610191325731,.822254283263495,-.220361423533815,-.698261901643576,.833786981312338,-2.04241099149901,.434729097858117,-.140509850498548,.251650767026934,-.58845855985085,-.505543616134367,1.00545317686152,-1.16117948673114,.863014213706025,-.589080789364675,1.06468396193398,.617586963238288,.734105837691397,-.0844804400542047,.911109081370395,.768714518931935,.364690338459745,.212367780238003,-.231768986982246,-.621781106893812,-.457403679763099,-.333808836300576,1.42075293849628,-.826764175316597
1159,2,1,4,57,4,63,3,19,9,25,8,3,9,2,9,37,656.666666666667,.377777777777778,.657142857142857,135.700408163265,1292.07142857143,791.588235294118,192.034289344593,.892490629468758,172.350427350427,81,2.6,.511111111111111,31,.8125,.182337913327995,.784504535504283,-.694046417159039,-.276805293260588,-.672599264676002,-1.62313809629365,.114889289192845,-1.4485070836912,-4,.59385955222691,.483333138669938,-2.77712726759456,1.16789914293606,.512380269856072,2.27823023822332,-1.69078307395442,.322084161034961,-.675665825138981,.460455762335729,-1.19861713548934,-.6202471359663,-1.60191823818613,-.418647514046399,.0529823357046178,-.591467180082306,-.891010548347982,-1.19313009714008,-.377802140107252,.744022276424486,-.457403679763099,-.333808836300576,-.233751210380171,.853332495538187
1160,1,1,2,62,4,57,11,11,2,23,11,8,12,6,26,37.3333333333333,702.333333333333,.644444444444444,.528571428571429,151.857142857143,625.05,1538.4965034965,298.305889391476,1.53717679755602,366.575396825397,93,2.46666666666667,.955555555555556,20,.625,.523742000695276,.361418770186034,-1.5637930566731,-.503687912755836,.271751324290654,-.26458677431746,1.12064142737283,.0519832804040483,.318460305362355,.623151447157199,.654070410239666,-.343326574890548,.343275604617847,.750143629626028,-.393202850272044,.918440172192945,2.1861567326158,-.087731269669778,3.06285255990885,-.11223260872615,-.723399977566683,.734105837691397,-1.64392678535111,-1.23420778279405,-.532837881201484,.42307234286914,.446531901953382,.430159978576863,1.31371411531027,-.818191811215825,-.333808836300576,1.23691914417667,-.45340935957109
1161,2,1,9,53,7,50,6,23,4,31,15,4,6,5,28,36,705.333333333333,.444444444444444,.6,98.5106382978723,621.375,1146.02614379085,165.136236626433,1.7928747264013,-7.09433962264148,102,2.53333333333333,.822222222222222,44,.8125,-.09078535656583,-.132181289351923,-.259173097402011,.403842565225155,1.53088544291286,-1.35142783189841,-.890862848987135,-.323139310619764,.833786981312338,.505983867436046,.665286727350086,-2.16867709441855,.801399792572412,-.0349063446612769,-.407921292858284,-.452602068954573,-.149725073781643,.145457614428791,-1.9439028954328,.702555786346246,-.671823556766492,.0332986149281383,1.02940980658644,.0529823357046178,.12233208026222,-.434677024036316,.0853727327223388,-.110361360341102,-.230255167533861,.444566648868715,.2058094843387,.317750172578645,-.0800545438255819
1162,2,1,4,63,3,63,0,33,2,29,8,13,12,6,25,35.3333333333333,603.333333333333,.688888888888889,.542857142857143,107.56,666.7,1315.61392405063,123.610560729604,1.82321572421629,141.770697167756,84,4.26666666666667,.977777777777778,40,.75,.592022818168732,.784504535504283,.82801020199056,.176959945729908,-.672599264676002,1.09396454765873,1.12064142737283,.0519832804040483,.0607969673873632,.447400077575471,.283931945595803,.0623068738934525,.434900442208761,.0982645393594133,-.226393834294655,.139829956977235,-.878112276209073,.173127699418784,.0507216683458732,-.927021003798546,.669163384038479,.850907041485274,.583853707930183,-.376081037128271,.630013385018351,.612652020509647,.239651626288759,.278233331149385,-.302936282384641,-.457403679763099,-.513681609847001,-.785252593338986,-.45340935957109
1163,1,1,2,69,5,69,4,12,16,16,9,10,8,5,27,22.6666666666667,514.333333333333,.577777777777778,.657142857142857,223.926870748299,736.5,1155.11464968153,188.394142494847,1.3282428833533,181.725925925926,94,.666666666666667,.733333333333333,36,.875,1.00170772300947,1.20759030082253,-1.45507472673384,-1.2977770809892,-.35781573502045,.278833754473017,-.220361423533815,-.323139310619764,.576123643337346,-.665691929775473,-.0488187953466602,-.951776748066551,1.16789914293606,1.81072554582232,.0531564493841371,-.420852600040833,.258233631861188,-.278272767300588,.58607693006964,-.0217005648292171,-2.11596333917185,-.433906200247368,.138297609273925,.482045708537507,-.457054612165737,-.142932481970805,-.231492125622949,-.461725601277996,.526990395951377,-.818191811215825,-.153936062754151,-.0499174160605657,2.16007435064746
1164,2,1,7,60,6,61,2,37,4,33,13,15,8,9,27,39,694.666666666667,.8,.242857142857143,81.0069387755103,519.6,963.052631578947,99.4476594541485,2.26920204044097,45.4672897196262,102,3.73333333333333,.977777777777778,46,.75,.387180365748363,.643475947064867,1.26288352174759,.630725184720403,.901318383601758,1.63738507644921,-.220361423533815,1.17735105347549,.576123643337346,.769610921808638,.625406488735259,1.07639049585346,-1.48922114720041,-.292491709878519,-.815532039583343,-1.09179534317223,-1.30194518638941,.579853916847743,-1.23963600201891,.702555786346246,.25655201763695,.850907041485274,1.25218785591457,-.376081037128271,.902175476905518,.866528079677285,.857862744207533,.850330024192309,-1.39293153844012,.0837785174159894,.0259367107922744,-.417585004699776,-.0800545438255819
1165,2,1,7,71,4,72,3,34,5,33,14,14,12,10,24,45,809.333333333333,.822222222222222,.6,107.30347826087,528.133333333333,1065.37142857143,142.950254847694,1.70418608536589,88.9524214103653,111,3.13333333333333,.911111111111111,37,.8125,1.13826935795638,1.41913318348166,.936728531929817,.630725184720403,1.21610191325731,1.36567481205397,1.12064142737283,1.5524736444993,-.196866370587628,1.29686503055382,1.05411905384465,1.27920722024546,.801399792572412,.0944895519188649,-.7813558826484,-.734358432916641,-.538881537870791,.0645762192267945,-.656983999241229,1.51734418141864,-.207635769564771,.500503430103644,.249686633937989,.0529823357046178,.906604527020341,1.43841054216477,1.07486380424868,1.28949813964841,-.376032022105545,.0837785174159894,-.333808836300576,-.233751210380171,.106622864047172
1166,2,1,2,63,2,63,4,32,0,37,16,12,14,10,26,36.3333333333333,676.666666666667,.955555555555556,.442857142857143,15.5714285714286,684.263157894737,1075.45751633987,158.981614771083,2.78803176674686,81.9684579439252,104,4.8,.977777777777778,38,.9375,.592022818168732,.784504535504283,.719291872051303,1.0844904237109,1.84566897256841,.822254283263495,1.79114285282615,1.5524736444993,.318460305362355,.535275762366334,.558108586072738,2.49610756659746,-.206473420927631,-1.25544412874068,-.15605306392547,-.699124046327996,-.257681120213143,1.05301115148315,-.750561278252071,.883619874140112,1.08177475044001,.850907041485274,.361075658602054,.911109081370395,1.08922698593373,1.68313398304999,1.1001002979501,1.16313262249701,-.687594806840365,-.818191811215825,-.693554383393427,-.0499174160605657,-.826764175316597
1167,2,1,6,53,11,37,3,6,0,22,13,8,10,7,23,22.6666666666667,460.666666666667,.622222222222222,.457142857142857,65.8858333333334,751.714285714286,1733.78095238095,151.343168557005,1.75052455563936,90.0347222222222,90,3.93333333333333,.555555555555555,46,.8125,-.09078535656583,-1.04886711420813,-2.10738470636938,-.617129222503459,.901318383601758,-.26458677431746,.450140001919506,.427105871427861,-.45452970856262,-.665691929775473,-.249466245877509,-.546143299282549,-.114848583336717,-.515014694967215,.114089943472945,1.60064004242161,-.391664405219459,.106835521923154,-.642482381996027,-.383828740416949,.411281280037524,-1.36831583059838,1.25218785591457,.0529823357046178,-.794269595726927,.391587783866092,-.474149024594187,-.470112769604291,.00374367751237304,-.0966155483103734,.925300578524401,-.233751210380171,-.826764175316597
1168,1,1,2,74,3,62,0,35,1,32,8,13,8,7,27,27.3333333333333,584.666666666667,.733333333333333,.542857142857143,46.6767346938776,602.9,1141.83552631579,188.229149813337,2.35219050200206,159.724074074074,104,3.26666666666667,1,44,.875,1.34311181037675,.713990241284575,1.04544686186907,.517283874972779,-.672599264676002,1.09396454765873,-.220361423533815,.427105871427861,.576123643337346,-.255605400751442,.214141528019855,.467940322677453,.434900442208761,-.797696803524718,-.481914007628567,-.467241425616074,.255339553556359,.655536918395232,.291276786943261,.883619874140112,-.104482927964388,.96770824527915,1.02940980658644,.482045708537507,1.02684733651023,.164497255923472,.339532370950226,.196923230835953,-.174978024135158,-.818191811215825,-.513681609847001,-.785252593338986,-.640086767443843
1169,2,1,3,63,2,61,1,23,3,9,8,10,3,4,24,19.3333333333333,408.333333333333,.644444444444444,.714285714285714,98.8609693877551,813.235294117647,1285.75333333333,148.05799232208,1.56619767874725,111.781746031746,78,2,.911111111111111,39,.6875,.592022818168732,.643475947064867,-.259173097402011,-2.09186624922257,-.672599264676002,.278833754473017,-1.89661498716712,-.698261901643576,-.196866370587628,-.958610879078353,-.445128666581504,-.343326574890548,1.53439849329972,-.0297508538680806,.360482713549808,.0355160127350776,-.449288520313518,-.0612650916639503,-.351096648886439,-1.47021326718014,-1.08443492316802,.500503430103644,.472464683266118,-.80514440996116,-.423699563093874,-.929027684897385,-.522763822053729,-.597562259881055,.193476647133579,-.637797745489462,-.693554383393427,-.601418799019381,-.266731951698336
1170,1,1,4,68,3,60,1,23,4,5,11,9,8,6,28,38.3333333333333,711,.4,.6,117.585106382979,601.705882352941,1001.43150684932,149.618345558736,1.44846092604485,73.4166666666667,114,3,1,49,.8125,.933426905536013,.572961652845159,-.259173097402011,-2.54563148821307,.271751324290654,.00712349007777884,-.220361423533815,.0519832804040483,.833786981312338,.711027131948062,.686473104114213,-2.57431054320255,.801399792572412,.245794533558768,-.486696470765832,-.957723921312835,-.421918915742358,-.168637498253422,-.865145691850445,1.78894031310944,-.310788611165153,.96770824527915,1.58635492990676,.0529823357046178,.202583013746149,-.00391170714250525,.0150413459631941,-.168266662005992,-.26049225534012,-.457403679763099,-.513681609847001,-.601418799019381,-.0800545438255819
1171,2,1,5,24,1,33,5,19,11,16,10,5,8,5,19,44.3333333333333,149,.488888888888889,.557142857142857,225.633469387755,957.176470588235,1609.83333333333,125.224717986167,2.25027208117851,237.058151609554,94,2.93333333333333,.466666666666667,40,.8125,-2.07092906329606,-1.33092429108696,-.694046417159039,-1.2977770809892,-.0430322053648979,-1.07971756750318,-.220361423533815,-.323139310619764,-1.48518306046259,1.23828124069325,-1.41471696790449,-1.76304364563455,.526525279799673,1.83583994139692,.936969772509867,1.16764576093906,-.849798914343339,.562590358646944,1.32746670766064,-.0217005648292171,-.362365031965344,-1.83552064577389,.583853707930183,.0529823357046178,-1.22708091564744,-.49270364901414,-1.57511657708758,-1.12297170216856,.257888186285145,-.277009614036736,-.873427156939852,.133916378259039,1.22668731128369
1172,2,1,12,70,7,53,13,9,16,11,6,2,1,3,12,32,75,.4,.728571428571429,34.4583333333333,710.866666666667,579.418367346939,337.953175205377,.517361481715354,127.565567765568,87,.333333333333334,.2,29,.75,1.06998854048293,.0793615933072016,-1.78122971655161,-1.86498362972732,-1.30216632398711,-1.89484836068889,-2.56711641262044,-1.07338449266739,-3.28882642628753,.15448112827259,-1.69138612329485,-2.57431054320255,1.62602333089063,-.977503442275905,-.0495055220337194,-2.43196987713731,2.88159575857114,-1.01777241846376,-.1396111367785,-.655424872107747,-2.3738454431728,-3.2371350913004,-.641425563374528,-.376081037128271,-1.74661161441838,-2.09828761704653,-2.44185393128165,-1.76378084245649,1.19199463096684,.985748846047804,.2058094843387,1.60458673281588,2.16007435064746
1173,2,1,19,43,4,64,4,30,16,27,10,3,6,4,20,19.3333333333333,256.666666666667,.466666666666667,.528571428571429,79.3663636363636,1019.3,1651.46280991736,259.795338685691,-.215006982265053,7.99065420560748,84,2.86666666666667,.666666666666667,18,.625,-.773593531300392,.855018829723991,.501855212172789,-.0499226737653401,-.0430322053648979,-1.62313809629365,-.890862848987135,-.698261901643576,-1.22751972248759,-.958610879078353,-1.01217580938608,-1.96586037002655,.343275604617847,-.31663450014086,1.18577565030624,1.31307271984714,1.51065677537928,-1.68567061238267,-1.74178089363166,-.927021003798546,-.413941452765535,-.784309811628998,-1.86670483467924,-1.23420778279405,-.549646955892087,-.985931797666759,-1.51980265747204,-1.41279208869442,1.35140132313526,2.24850730613234,-.333808836300576,-.0499174160605657,2.16007435064746
1174,2,1,11,42,6,54,1,6,9,18,5,2,1,0,9,18.3333333333333,200.333333333333,.577777777777778,.585714285714286,192.606717687075,664.263157894737,2508.74468085106,263.135526936048,.507194531956881,168.15873015873,101,.6,.755555555555556,37,.5625,-.841874348773848,.14987588752691,-2.10738470636938,-1.07089446149395,-1.61694985364266,-1.89484836068889,-2.56711641262044,-2.19875226573883,-4,-1.04648656386922,-1.22279331957063,-.951776748066551,.709774954981499,1.34981652172552,-.236153431741743,4,1.56924583679041,-1.0270443733817,.404291720309841,.612023742449313,-2.16753975997204,-.317104996453492,.249686633937989,-1.66327115562694,-1.08650860544709,-2.37279136507121,-1.98741298284442,-1.27267559220111,1.76239693647703,.805354780321441,.0259367107922744,-.601418799019381,.853332495538187
1175,1,1,2,73,4,70,3,36,0,40,16,6,11,0,26,38,708.333333333333,.444444444444444,.257142857142857,52.6417021276595,644.3125,967.934579439252,236.783129751248,.781264013021767,67.3358988455195,92,4.06666666666667,1,24,.6875,1.27483099290329,1.27810459504224,1.15416519180833,1.42481435295377,1.84566897256841,-.808007303107937,.785390714646166,-2.19875226573883,.318460305362355,.681735237017774,.676503044460506,-2.16867709441855,-1.3975963096095,-.709916028210521,-.316056183518996,-1.07474091709894,1.10700775280638,-.777101181649149,-.94662116200918,-.202764652623083,.514434121637906,.96770824527915,-1.19837068669485,-.80514440996116,.864527946421035,.134548936941638,.00116062034524311,-.06490638512441,-.0246976444458556,-.818191811215825,-.333808836300576,-.233751210380171,-.826764175316597
1176,1,1,3,65,7,59,6,34,0,39,11,11,11,7,27,42.3333333333333,846.333333333333,.8,.457142857142857,53.1758333333333,636.25,1311.54248366013,138.009536904245,2.01884588152874,116.891534391534,108,4.4,.888888888888889,41,1,.728584453115644,.502447358625451,.936728531929817,1.31137304320615,.271751324290654,.550544018868256,.785390714646166,.427105871427861,.576123643337346,1.06252987111152,1.19245363153983,1.07639049585346,-.114848583336717,-.702055725220766,-.348346644294931,.12560692937872,-.62554492487388,.351536567592756,-.282631214705982,1.24574804972784,.772316225638862,.383702226309768,.695242732594248,1.34017245420328,1.10998648073133,.617555799600262,1.25269718214381,1.26590864463884,-.468379690358868,-.637797745489462,.2058094843387,.317750172578645,-.826764175316597
1177,2,1,3,27,2,49,2,25,9,20,9,10,5,3,20,23.6666666666667,539.666666666667,.666666666666667,.528571428571429,29.315918367347,494.25,1308.49635036496,184.286138922772,.99337339524378,186.941922563418,92,.466666666666667,.511111111111111,28,.8125,-1.86608661087569,-.202695583571631,-.0417364375234967,-.844011841998707,-.35781573502045,.278833754473017,-1.2261135617138,-1.07338449266739,-1.22751972248759,-.577816244984609,.0458967713635537,-.140509850498548,.343275604617847,-1.05317949209725,-.91705925579047,.114965673761424,.186176593298837,-.583663751903227,.655965436075098,-.202764652623083,-2.27069260157242,-1.60191823818613,-.752814588038592,.0529823357046178,-1.17611070593076,-.657255891790093,-.333303266295156,-.151864952065965,.0939145510154144,-.637797745489462,-.693554383393427,-.417585004699776,.853332495538187
1178,1,1,7,62,5,53,2,31,4,20,12,11,11,3,24,45.3333333333333,682.666666666667,.688888888888889,.585714285714286,114.261956521739,965.6,1330.41333333333,143.724254766866,1.40013194330334,120.324074074074,98,3.4,.888888888888889,31,.875,.523742000695276,.0793615933072016,.610573542112046,-.844011841998707,.586534853946206,.550544018868256,.785390714646166,-1.07338449266739,-.196866370587628,1.32615692548411,.580541220293579,.0623068738934525,.709774954981499,.196890884956627,.970706162719544,.191529696253931,-.525305078881758,-.212712088947234,-.236639032024574,.340427610758514,-.00133008636400608,.383702226309768,-.418647514046399,.482045708537507,.123184712577748,.438440873203993,.460714702116138,.65456576038014,.202993858600251,.0837785174159894,-.153936062754151,-.417585004699776,-.0800545438255819
1179,1,0,4,69,5,68,4,42,0,41,18,11,14,9,28,52.3333333333333,1048.33333333333,.733333333333333,.2,51.78,424.25,790.132911392405,97.6682509169867,3.90169362802592,49.0168845315904,95,4.4,.977777777777778,49,1,1.00170772300947,1.13707600660282,1.80647517144387,1.53825566270139,2.47523603187952,.550544018868256,1.79114285282615,1.17735105347549,.833786981312338,1.94128671902016,1.94768565030812,.467940322677453,-1.76409565997315,-.722596882162457,-1.19741054314742,-1.69586705162167,-1.33315716255517,2.06863755044366,-1.19207541186251,.0688314790677158,.772316225638862,.850907041485274,1.58635492990676,1.34017245420328,1.59001476371898,1.69254942232945,1.72364817684848,1.75252017077941,-2.01450566978946,-.457403679763099,-.153936062754151,-.0499174160605657,-.826764175316597
1181,2,1,6,61,5,42,3,30,0,34,10,8,5,6,23,27.6666666666667,317.333333333333,.644444444444444,.185714285714286,91.4566666666666,687.277777777778,1473.51470588235,224.068067101663,.595064638830272,110.411764705882,92,4.4,.6,39,.8125,.455461183221819,-.696295643109588,.501855212172789,.744166494468027,-.0430322053648979,-.26458677431746,-1.2261135617138,.0519832804040483,-.45452970856262,-.226313505821153,-.785356952264247,-.343326574890548,-1.85572049756406,-.138712963172686,-.143979455852579,.69143503096007,.883977333385131,-.946909456920076,-.369452862429941,-.202764652623083,.772316225638861,-1.13471342301063,.472464683266118,.0529823357046178,.0448967071471136,-.554698908463316,-.727879343678714,-.647971557025161,.252754561130981,-.0966155483103734,-.153936062754151,-.233751210380171,-.826764175316597
1182,1,1,5,38,4,0,4,0,6,0,8,6,1,1,23,28.6666666666667,374.666666666667,.4,.457142857142857,49.1800000000001,1049.36842105263,681.66265060241,214.294906521859,1.66694596000645,116.009259259259,83,-1.26666666666667,.222222222222222,26,.375,-1.11499761866767,-3.65789600033733,-2.75969468600492,-3.11283803695118,-.672599264676002,-.808007303107937,-2.56711641262044,-1.82362967471501,-.45452970856262,-.138437821030289,-.571000669709552,-2.57431054320255,-.114848583336717,-.760858619271758,1.30620022960476,-2.07479327056698,.71254977826758,.0306143357048028,-.294452712142784,-1.01755304769548,-3.61167954237739,-3.12033388750653,-.975592637366722,-2.9504612741256,-3.57215127785504,-1.72380793379674,-1.14964611333145,-1.13363963408726,.0706539883770918,-.277009614036736,-.333808836300576,-.0499174160605657,.293300271919926
